player_name,player_total_WPA,player_avg_WPA,player_total_WPA_weighted,player_leverage_index,games_played,player_event_count
Gilyard,-0.03279722854484805,-0.010932409514949351,-0.03279722854484805,1.3958342174626424,1,3
Dadiet,-0.03589755152803735,-0.00033549113577605,-0.03589755152803735,1.3281736571223184,18,107
Essengue,-0.04344208973322747,-0.0011432128877165123,-0.04344208973322747,1.2665584410349977,1,38
Queen,-0.04755862811320194,-0.00014724033471579548,-0.04755862811320194,1.3166635366951775,32,323
Milton,-0.04802785788903586,-7.423161961211106e-05,-0.04802785788903586,1.2827776022402992,57,647
Brown Jr.,-0.048739557408090724,-0.002436977870404536,-0.048739557408090724,1.3982398045168265,2,20
Okoro,-0.04877452765517132,-5.9993268948550205e-05,-0.04877452765517132,1.2797169682073812,67,813
Giles III,-0.05149941147491034,-0.0014714117564260099,-0.05149941147491034,1.344660781202403,3,35
Skapintsev,-0.054591597816262584,-0.0023735477311418516,-0.054591597816262584,1.2796299460289016,3,23
Oni,-0.06345752761094832,-0.001983047737842135,-0.06345752761094832,1.3134517615340173,2,32
Minaya,-0.0648701517524155,-0.0008649353566988734,-0.0648701517524155,1.2963565934570946,16,75
Gortman,-0.06527749653671648,-0.0005627370391096248,-0.06527749653671648,1.3073777883672295,15,116
Sharp,-0.07005841013381833,-0.0022599487139941398,-0.07005841013381833,1.3386944659264557,4,31
Robbins,-0.07013674096590371,-0.0009741214023042181,-0.07013674096590371,1.3554824532326226,12,72
Billups,-0.07805371775105717,-0.039026858875528585,-0.07805371775105717,1.3062157368464684,2,2
Ball,-0.07954675451234125,-2.9916041561617618e-05,-0.07954675451234125,1.2951968027879475,86,2659
Weidemann,-0.07973249090002377,-0.005315499393334918,-0.07973249090002377,1.2725300961119934,1,15
Mathurin,-0.0797747472542033,-3.0647232905955935e-05,-0.0797747472542033,1.2948530202985042,98,2603
Crawford,-0.08766588480533075,-0.001391521981036996,-0.08766588480533075,1.3388129644962246,14,63
Vassell,-0.09376424394029705,-5.874952627838161e-05,-0.09376424394029705,1.2911599067794348,64,1596
Taylor,-0.09519717339783626,-0.007933097783153022,-0.09519717339783626,1.325310572999759,4,12
Simmons,-0.09688174889489581,-0.00010328544658304458,-0.09688174889489581,1.2950028083748966,59,938
Bouyea,-0.09780805093936015,-0.002794515741124576,-0.09780805093936015,1.2989848638636263,4,35
Norris,-0.09799350195672372,-0.004666357236034463,-0.09799350195672372,1.314682054793349,3,21
Bitim,-0.09983986732845791,-0.0032206408815631583,-0.09983986732845791,1.3352642799421595,2,31
Ducas,-0.1046208768692508,-0.0010256948712671647,-0.1046208768692508,1.313732367019349,21,102
Beekman,-0.10673046337938563,-0.0003811802263549487,-0.10673046337938563,1.2783209619651705,35,280
Wright,-0.10852742429206534,-0.00030657464489283997,-0.10852742429206534,1.271977310908629,43,354
Lee,-0.11017622269072427,-0.0006295784153755673,-0.11017622269072427,1.3223435490664641,29,175
Hendricks,-0.11361612328502903,-0.0008478815170524554,-0.11361612328502903,1.3125495852822109,7,134
Whitehead,-0.11363569126429376,-0.0005739176326479483,-0.11363569126429376,1.3059078631610208,20,198
Alexander,-0.11479470450506041,-0.0007862650993497288,-0.11479470450506041,1.3298605377932222,22,146
Knox II,-0.11546782341825469,-0.001040250661425718,-0.11546782341825469,1.3107320972186252,18,111
McGowens,-0.1246112743050439,-0.0030392993732937536,-0.1246112743050439,1.3736933499261723,15,41
Jemison III,-0.12785031747773448,-0.00034461002015561857,-0.12785031747773448,1.2835418310433422,38,371
Batum,-0.1292681260899277,-0.00014739809132260855,-0.1292681260899277,1.2820424316961152,89,877
Bailey,-0.13205872089092244,-0.00943276577792303,-0.13205872089092244,1.3087168078276499,1,14
Joe,-0.1338634490464021,-0.00010449917958345206,-0.1338634490464021,1.2628116171208839,88,1281
Furphy,-0.13504337694018984,-0.0004593312140822784,-0.13504337694018984,1.2922080312452524,47,294
Crowder,-0.14231370585681435,-0.0018014393146432196,-0.14231370585681435,1.3048175478893143,9,79
Jessup,-0.14536777940630308,-0.0063203382350566556,-0.14536777940630308,1.2715381610055398,1,23
Bradley,-0.1472044657227568,-0.0007587859057874062,-0.1472044657227568,1.3198010208326412,23,194
Bickerstaff,-0.1535192784614164,-0.009594954903838524,-0.1535192784614164,1.2743717027084522,15,16
Plummer,-0.15777992639844401,-0.006859996799932349,-0.15777992639844401,1.2764512145151274,1,23
Lundy,-0.15782482668375192,-0.03945620667093798,-0.15782482668375192,1.5932167427102517,1,4
Bates,-0.16748253112989986,-0.0031600477571679217,-0.16748253112989986,1.3499503593074895,10,53
Black,-0.17437598144598693,-0.00010498252946778261,-0.17437598144598693,1.2897402016317105,87,1661
Traoré,-0.17498397559227483,-0.003240443992449534,-0.17498397559227483,1.307869403493817,8,54
Alexander-Walker,-0.17641817085145914,-0.00011523067985072446,-0.17641817085145914,1.2966906756116872,90,1531
Ighodaro,-0.1821545367637763,-0.00023263670084773473,-0.1821545367637763,1.2709208555926665,64,783
Kaminsky,-0.18223947277373265,-0.005062207577048129,-0.18223947277373265,1.3170769598572418,4,36
Ivey,-0.18517550048302375,-0.00019011858365813528,-0.18517550048302375,1.285900670705275,33,974
Slawson,-0.18616385137926741,-0.01034243618773708,-0.18616385137926741,1.4343405348093294,3,18
Beauchamp,-0.1899755223034678,-0.001049588521013634,-0.1899755223034678,1.330877370366902,34,181
Kuzma,-0.19073276578895912,-9.40033345435974e-05,-0.19073276578895912,1.2827390194714772,73,2029
Harkless,-0.194560427306726,-0.0017217736929798762,-0.194560427306726,1.2855188803532858,12,113
Flagler,-0.1956100373597632,-0.001143918347133118,-0.1956100373597632,1.2969327207674726,32,171
Caldwell-Pope,-0.20064787371036738,-0.00015270005609617,-0.20064787371036738,1.2877465302456208,85,1314
Micić,-0.20402927868946466,-0.0003100748916253262,-0.20402927868946466,1.281849514726059,41,658
Kessler,-0.20532833035026707,-0.00011882426524899715,-0.20532833035026707,1.2916967204217715,62,1728
Wade,-0.2064515649298767,-0.00020686529552091853,-0.2064515649298767,1.2693367394044424,72,998
Reath,-0.20970584438148704,-0.0004865564834837286,-0.20970584438148704,1.283654492731377,48,431
Simpson,-0.2147247593790989,-0.0003102958950565013,-0.2147247593790989,1.2936598732374054,39,692
Hall,-0.2162644501745039,-0.0028086292230455052,-0.2162644501745039,1.3641143911928533,20,77
Tomlin,-0.22893261916203836,-0.0028978812552156756,-0.22893261916203836,1.3261373516604253,5,79
Gibson,-0.23811639786810385,-0.0005967829520503856,-0.23811639786810385,1.2925639460572618,36,399
Jerome,-0.240054117131108,-0.00015659107444951598,-0.240054117131108,1.2731729914844803,83,1533
Okeke,-0.24922199978490095,-0.0019937759982792077,-0.24922199978490095,1.270825245199614,13,125
McCain,-0.2595017654206239,-0.000401705519226972,-0.2595017654206239,1.2894496775794089,28,646
Christie,-0.2608104830278308,-0.00017295124869219546,-0.2608104830278308,1.2970615195430342,97,1508
Jaquez Jr.,-0.26209804812486487,-0.000204604253024875,-0.26209804812486487,1.2973422451963263,71,1281
Jeffries,-0.2721032181109207,-0.0003854153231032871,-0.2721032181109207,1.2613709471364238,47,706
Adebayo,-0.2756332663257632,-9.163339970936276e-05,-0.2756332663257632,1.2887427333325128,87,3008
Dante,-0.27583250401251425,-0.004179280363825973,-0.27583250401251425,1.289064230944914,6,66
Leons,-0.2769854317341083,-0.010258719693855863,-0.2769854317341083,1.3705338594314822,7,27
Freeman,-0.2786426917790711,-0.001359232642824737,-0.2786426917790711,1.3252302382997119,26,205
Richards,-0.2806306416163748,-0.0001930059433400102,-0.2806306416163748,1.2833389446109833,60,1454
McLaughlin,-0.2895141213517183,-0.0011768866721614565,-0.2895141213517183,1.3159660307007166,43,246
Wiseman,-0.29080743385308755,-0.003929830187203886,-0.29080743385308755,1.2455394853425934,5,74
Nance,-0.29295257217496284,-0.003184267088858292,-0.29295257217496284,1.340632455705654,12,92
Scheierman,-0.29649226486904084,-0.0009753035028586869,-0.29649226486904084,1.2880874813824634,37,304
Washington,-0.29710913641611775,-0.00016200061963801403,-0.29710913641611775,1.2843349431622284,61,1834
Melton,-0.31310739696641143,-0.002566454073495176,-0.31310739696641143,1.2924672013076237,7,122
Smart,-0.31991471301450414,-0.000515991472604039,-0.31991471301450414,1.2724602523098227,36,620
Dinwiddie,-0.3300650372058424,-0.00020212188438814598,-0.3300650372058424,1.2897740781928306,83,1633
Branham,-0.33317334735541837,-0.0007453542446429942,-0.33317334735541837,1.2852496975817114,44,447
Robinson,-0.33341929453121977,-0.00011819188037264083,-0.33341929453121977,1.2963678939716736,158,2821
Holmes,-0.33350682028377077,-0.0006119391197867354,-0.33350682028377077,1.2889685910417301,34,545
O'Neale,-0.33525321946137554,-0.00023313853926382164,-0.33525321946137554,1.2799953175022936,80,1438
da Silva,-0.3525382166526398,-0.0003070890388960277,-0.3525382166526398,1.2842747532506658,80,1148
Dillingham,-0.3640366049761359,-0.0007384109634404379,-0.3640366049761359,1.3088745614200936,49,493
Hardy,-0.36530721866824006,-0.000381322775227808,-0.36530721866824006,1.271464260962737,62,958
Timme,-0.3741758360992696,-0.0015788009961994498,-0.3741758360992696,1.2897259221375452,9,237
Newton,-0.3822215164359954,-0.005029230479420992,-0.3822215164359954,1.3898567704437619,11,76
Watford,-0.3887552266138798,-0.0004244052692291264,-0.3887552266138798,1.2845212434545794,43,916
Grant,-0.3891845217417429,-0.0003091219394295019,-0.3891845217417429,1.2925397909002845,50,1259
Čančar,-0.38927734897152805,-0.00263025235791573,-0.38927734897152805,1.2785988526580099,18,148
Niang,-0.3952761347118654,-0.0002551814943265755,-0.3952761347118654,1.275843971122369,85,1549
Turner,-0.3995893996385335,-0.0001449888968209483,-0.3995893996385335,1.291999868909013,98,2756
Theis,-0.4100625593913891,-0.0007551796673874569,-0.4100625593913891,1.2832317203679682,41,543
LaRavia,-0.41210930955081077,-0.0003561878215650914,-0.41210930955081077,1.2666164228231815,69,1157
Springer,-0.4160846225904047,-0.0013915873665230926,-0.4160846225904047,1.2870252312355897,41,299
Nesmith,-0.4242385680212727,-0.00027352583366942147,-0.4242385680212727,1.2945599936827732,71,1551
Davis,-0.4281754751974944,-0.00016583093539794514,-0.4281754751974944,1.287364796496698,89,2582
Plowden,-0.43636051179654434,-0.005977541257486909,-0.43636051179654434,1.3109941930769575,7,73
Konchar,-0.458141853985963,-0.001034180257304657,-0.458141853985963,1.2699617533545056,46,443
Barrett,-0.47055585522024673,-0.00021835538525301473,-0.47055585522024673,1.296782720637535,58,2155
Giddey,-0.4713239128651538,-0.00020377168736063718,-0.4713239128651538,1.288117920736198,75,2313
Hachimura,-0.4728213738531957,-0.0003481747966518378,-0.4728213738531957,1.276866087152029,60,1358
Davison,-0.49419091576882496,-0.003455880529851923,-0.49419091576882496,1.3466662900556428,24,143
Duarte,-0.5108763403517556,-0.00425730283626463,-0.5108763403517556,1.3741794191342016,20,120
Terry,-0.51560556815768,-0.0006204639809358364,-0.51560556815768,1.2932870292506358,76,831
Tate,-0.5259676501894628,-0.0010313091180185546,-0.5259676501894628,1.3079945380719005,51,510
Wong,-0.5311279703072233,-0.0022992552827152523,-0.5311279703072233,1.2713223124998472,20,231
Jones,-0.536759976565412,-0.00012232451608145214,-0.536759976565412,1.2900979111459223,313,4388
Bitadze,-0.5599491800755628,-0.00040139726170291244,-0.5599491800755628,1.2903369373710145,75,1395
Durant,-0.604633808167085,-0.00026061802076167456,-0.604633808167085,1.295373003043787,66,2320
Mills,-0.6051557364802302,-0.002713702854171436,-0.6051557364802302,1.2875907696717221,28,223
Brissett,-0.6056735965419167,-0.005221324108119972,-0.6056735965419167,1.2571469218051925,6,116
Anunoby,-0.6412314138720461,-0.0002431670132241358,-0.6412314138720461,1.2843847879189452,96,2637
Minott,-0.641653691043959,-0.0020698506162708354,-0.641653691043959,1.2921404569304882,47,310
Koloko,-0.6437458226647149,-0.002420097077686898,-0.6437458226647149,1.2775629877878065,34,266
Yabusele,-0.6571906216843559,-0.00039999429195639437,-0.6571906216843559,1.296942730255263,76,1643
Smith,-0.6807912125645399,-0.00043088051428135434,-0.6807912125645399,1.2943022105613247,110,1580
Traore,-0.6879067411216231,-0.08598834264020289,-0.6879067411216231,1.5052433243998948,2,8
Connaughton,-0.7008331852394171,-0.001424457693576051,-0.7008331852394171,1.297434091259286,44,492
Flynn,-0.7038558545288911,-0.017167215964119294,-0.7038558545288911,1.3537599539245642,6,41
Butler,-0.7108681383172354,-0.0007305941812099028,-0.7108681383172354,1.2849005072029884,62,973
McDermott,-0.7362931216948133,-0.002821046443275147,-0.7362931216948133,1.295220223104958,43,261
LeVert,-0.7622223138661166,-0.0005752621236725408,-0.7622223138661166,1.280018690817633,69,1325
Gueye,-0.7650259084101795,-0.001258266296727269,-0.7650259084101795,1.3105770999275808,39,608
Washington Jr.,-0.7723114518442353,-0.006228318160034156,-0.7723114518442353,1.3462956690828871,18,124
Rowe,-0.7739227894119546,-0.017998204404929177,-0.7739227894119546,1.3022864431508065,6,43
Brogdon,-0.7777449484192506,-0.001374107682719524,-0.7777449484192506,1.2990954600016575,24,566
Dowtin Jr.,-0.7905838231698394,-0.0015843363189776342,-0.7905838231698394,1.2723849095367616,45,499
Bane,-0.7911071450528386,-0.00034040754950638493,-0.7911071450528386,1.2869829661612584,73,2324
Bol,-0.8295106318425775,-0.0017686793855918497,-0.8295106318425775,1.3249620143063714,39,469
Knecht,-0.8303752026017895,-0.00068456323380197,-0.8303752026017895,1.281086203152304,80,1213
Thor,-0.854070742342441,-0.00420724503616966,-0.854070742342441,1.3395397064615742,24,203
Lewis,-0.8723046626105649,-0.0035897311218541766,-0.8723046626105649,1.3009963224578605,27,243
Swider,-0.8889312660889186,-0.0050796072347938205,-0.8889312660889186,1.3109572918768773,14,175
Simons,-0.8944797077041942,-0.00043911620407667855,-0.8944797077041942,1.294403470555459,71,2037
Anderson,-0.8953703529968603,-0.0010761662896596879,-0.8953703529968603,1.2886356749010244,66,832
Pereira,-0.9100317169431661,-0.026765638733622532,-0.9100317169431661,1.4861126619148488,3,34
Portis,-0.9458783804236652,-0.0006369551383324345,-0.9458783804236652,1.2794899087205847,55,1485
Banton,-0.957651124686635,-0.0008785790134739771,-0.957651124686635,1.2801579519422555,70,1090
Matković,-0.9682371108942714,-0.001329996031448175,-0.9682371108942714,1.2871979519770462,43,728
Kleber,-0.9823226383701322,-0.0024558065959253304,-0.9823226383701322,1.2843257745989913,34,400
Hart,-0.9865668439448279,-0.000355263537610669,-0.9865668439448279,1.2921200741654253,99,2777
Rozier,-0.9995229760188896,-0.0007665053497077374,-0.9995229760188896,1.2929837349291944,67,1304
Isaac,-1.0070353588869565,-0.0009213498251481762,-1.0070353588869565,1.2791114957585623,80,1093
Plumlee,-1.031543328988086,-0.0008058932257719422,-1.031543328988086,1.2948479170028815,79,1280
Biyombo,-1.0342572070341196,-0.0022435080412887627,-1.0342572070341196,1.2688422449686168,27,461
Claxton,-1.0397157142227171,-0.0006152163989483533,-1.0397157142227171,1.298294044283359,69,1690
Kornet,-1.03985119363114,-0.0007949932673020949,-1.03985119363114,1.2682377623687262,87,1308
Rupert,-1.0405504222997806,-0.0024893550772722025,-1.0405504222997806,1.2924263574846784,49,418
Fontecchio,-1.0621586348386334,-0.0010474937227205458,-1.0621586348386334,1.2592480514669682,78,1014
Cunningham,-1.0939917776620365,-0.00032646725683737287,-1.0939917776620365,1.3004778297824864,79,3351
Gafford,-1.1193916423635712,-0.0007437818221684859,-1.1193916423635712,1.281318474562954,63,1505
Allen,-1.1322762097637025,-0.00030768375265318,-1.1322762097637025,1.2811485249131598,159,3680
Jackson,-1.1354638162785324,-0.0009069199810531409,-1.1354638162785324,1.2996700321694745,98,1252
Morant,-1.1605544333227316,-0.0005796975191422236,-1.1605544333227316,1.2956114481496102,53,2002
Hunter,-1.1638379905138998,-0.000645859040240788,-1.1638379905138998,1.2790965154892167,74,1802
Joseph,-1.1707783127930802,-0.0025618781461555365,-1.1707783127930802,1.3092775487778703,56,457
Sheppard,-1.191607627262189,-0.0007466213203397174,-1.191607627262189,1.2942766660173284,144,1596
Waters III,-1.2027817292176062,-0.002147824516460011,-1.2027817292176062,1.3025918704772572,53,560
Phillips,-1.219039688258564,-0.0014011950439753607,-1.219039688258564,1.2939072547935035,83,870
Barnes,-1.2316299379736715,-0.00029275729450289314,-1.2316299379736715,1.2816067428147158,153,4207
Podziemski,-1.2506588582279228,-0.0007093924323470917,-1.2506588582279228,1.2856136743556004,78,1763
Okongwu,-1.2562234046830985,-0.0005993432274251424,-1.2562234046830985,1.2924333632168237,77,2096
Mann,-1.2771720931146846,-0.0009070824524962249,-1.2771720931146846,1.295109934220593,88,1408
Wallace,-1.2781373554522804,-0.0007053738164747685,-1.2781373554522804,1.2936631508656269,114,1812
Herro,-1.3041525820836841,-0.0004621376974074005,-1.3041525820836841,1.3009293051556043,86,2822
Zubac,-1.32739251351965,-0.00043895255076708005,-1.32739251351965,1.2903608557807227,91,3024
Coulibaly,-1.379484238544864,-0.0008899898313192671,-1.379484238544864,1.2807280206589662,60,1550
VanVleet,-1.3831948499369786,-0.0008032490417752489,-1.3831948499369786,1.286226744621643,69,1722
Wiggins,-1.3917425624784292,-0.00039137867336288786,-1.3917425624784292,1.2702023447403368,154,3556
Lively II,-1.4087122742904357,-0.0015328751624487874,-1.4087122742904357,1.2724017502028993,42,919
Bridges,-1.4137491703211016,-0.00029306574840818857,-1.4137491703211016,1.288357323869288,179,4824
Haliburton,-1.4274439003678856,-0.0005511366410686817,-1.4274439003678856,1.2983573114619023,99,2590
Roddy,-1.4346144954588864,-0.0035686927747733493,-1.4346144954588864,1.2869016882245112,35,402
Holland II,-1.4440523242690206,-0.0011543184046914634,-1.4440523242690206,1.2706772539586453,89,1251
Drummond,-1.4540491326969458,-0.0013821759816510892,-1.4540491326969458,1.2651226615701159,45,1052
Risacher,-1.4851993684975255,-0.0008269484234396022,-1.4851993684975255,1.2848563284952557,79,1796
Strus,-1.4931422763570255,-0.001321364846333651,-1.4931422763570255,1.2807126164245524,60,1130
Valančiūnas,-1.5310055508262668,-0.0007803290269247028,-1.5310055508262668,1.26374141250655,84,1962
Mathews,-1.542817774426009,-0.0022822748142396583,-1.542817774426009,1.276216069609061,50,676
Paul,-1.5536685961126593,-0.000984580859386983,-1.5536685961126593,1.2958777701140616,85,1578
Lyles,-1.555775689388266,-0.001483103612381569,-1.555775689388266,1.2744689412110144,70,1049
Love,-1.5666646295508158,-0.004805719722548515,-1.5666646295508158,1.2959842087693196,26,326
White,-1.5818901945693584,-0.0003314941732123551,-1.5818901945693584,1.2898770036098888,165,4772
Watson,-1.6187497686948527,-0.0011928885546756468,-1.6187497686948527,1.283496739851882,91,1357
Sharpe,-1.668133959662004,-0.0005287270870561027,-1.668133959662004,1.288021396907383,119,3155
Jones Jr.,-1.6722953457323133,-0.0011148635638215422,-1.6722953457323133,1.2835293367257103,87,1500
Adams,-1.6888354970078512,-0.0016688097796520268,-1.6888354970078512,1.2779030998090215,67,1012
Christopher,-1.756601985186113,-0.019737100957147338,-1.756601985186113,1.3962408814717269,15,89
Ware,-1.826362886997043,-0.001245813701907942,-1.826362886997043,1.286560920336839,72,1466
Banchero,-1.834119762509508,-0.0007831425117461605,-1.834119762509508,1.302156723025029,56,2342
Wembanyama,-1.8348075852659733,-0.000895902141243151,-1.8348075852659733,1.3029682400922924,48,2048
Kispert,-1.8352150286059405,-0.0015565861141695848,-1.8352150286059405,1.2749260270411107,63,1179
Okogie,-1.8541060785982835,-0.0030748027837450803,-1.8541060785982835,1.2831903080319302,43,603
Reid,-1.9167666546682451,-0.0008653574061707653,-1.9167666546682451,1.2898819642410992,87,2215
Embiid,-1.928928431963716,-0.002429380896679743,-1.928928431963716,1.2823233966871583,19,794
Horford,-2.026682679053284,-0.001465424930624211,-2.026682679053284,1.2813742397802121,72,1383
Vanderbilt,-2.051516405334028,-0.003892820503480129,-2.051516405334028,1.2703415473517239,36,527
Daniels,-2.0689289023824853,-0.0009447163937819568,-2.0689289023824853,1.2992027028748168,82,2190
Maxey,-2.0750447660691824,-0.0010527878062248515,-2.0750447660691824,1.305433877444649,57,1971
Williamson,-2.172260940471182,-0.001654425697236239,-2.172260940471182,1.289279750426369,32,1313
Bryant,-2.1931684224397316,-0.0020439593871758917,-2.1931684224397316,1.2846426634614803,88,1073
Aldama,-2.2301826097846575,-0.001431439415779626,-2.2301826097846575,1.276864096162318,69,1558
Mogbo,-2.238036133469537,-0.001932673690388201,-2.238036133469537,1.2832222877865358,65,1158
Gordon,-2.2423300552155228,-0.0010238950023815172,-2.2423300552155228,1.2855260746615336,111,2190
Salaün,-2.288198045797292,-0.002179236234092659,-2.288198045797292,1.2774952809457674,62,1050
Horton-Tucker,-2.293408499128599,-0.0029141149925395156,-2.293408499128599,1.3165413084891602,61,787
Larsson,-2.392905117124438,-0.003816435593499901,-2.392905117124438,1.3034792440014007,57,627
Holmgren,-2.4018200135728596,-0.0015958936967261526,-2.4018200135728596,1.277844918251359,48,1505
Caruso,-2.5418881734822816,-0.002357966765753508,-2.5418881734822816,1.2842371392311496,70,1078
Rollins,-2.562419089613613,-0.0037905607834520906,-2.562419089613613,1.2850411878360866,59,676
Garland,-2.7484671977484414,-0.0011423388186818128,-2.7484671977484414,1.28498887493331,83,2406
Harris,-2.7657195668891923,-0.0011274845360330992,-2.7657195668891923,1.2892511863769867,137,2453
Wells,-2.9169416484323207,-0.001792834448944266,-2.9169416484323207,1.289933478859986,82,1627
Edey,-3.013634146933529,-0.001680777549879269,-3.013634146933529,1.2826817515691356,71,1793
Randle,-3.1380737898703246,-0.00122009089808333,-3.1380737898703246,1.2886477474104867,75,2572
Porziņģis,-3.235373074180151,-0.00198489145655224,-3.235373074180151,1.2838258021924018,53,1630
Kennard,-3.2747480298649165,-0.0032105372841812908,-3.2747480298649165,1.2706995740798679,68,1020
Braun,-3.612790175323206,-0.0015367036049864764,-3.612790175323206,1.2808435006249763,98,2351
Sensabaugh,-3.625215487392405,-0.0027822068207155833,-3.625215487392405,1.2831759824396025,75,1303
Hartenstein,-3.998104188812785,-0.0019138842454824246,-3.998104188812785,1.283864707893958,73,2089
Johnson,-4.071901542219562,-0.0005559668954423214,-4.071901542219562,1.2960272935313895,255,7324
Curry,-4.864241876271567,-0.001421046414335836,-4.864241876271567,1.2894347884848807,148,3423
Westbrook,-5.124277247536645,-0.0021209756819274193,-5.124277247536645,1.2815000444208116,91,2416
Fox,-5.306679153278335,-0.0021449794475660207,-5.306679153278335,1.3074723114952567,66,2474
Towns,-5.640051511548086,-0.0013441495499399634,-5.640051511548086,1.2894144608387945,94,4196
Sabonis,-6.493813094877277,-0.0021784009040178723,-6.493813094877277,1.301780400639142,76,2981
